#	Zeit (s)	Temperatur 1 (°C)	Temperatur 2 (°C)	Temperatur 3 (°C)	Temperatur 4 (°C)	Temperatur 5 (°C)	Temperatur 6 (°C)	Temperatur 7 (°C)	Temperatur 8 (°C)
675	1348.0000	55.70	57.68	55.57	53.51	61.41	59.51	56.94	41.09
676	1350.0000	55.53	57.12	54.93	53.28	60.92	58.85	56.54	41.15
677	1352.0000	55.34	56.60	54.31	53.04	60.43	58.23	56.10	41.20
678	1354.0000	55.14	56.10	53.75	52.78	59.94	57.65	55.69	41.25
679	1356.0000	54.92	55.63	53.23	52.52	59.45	57.11	55.26	41.30
680	1358.0000	54.70	55.19	52.72	52.25	58.97	56.59	54.84	41.34
681	1360.0000	54.48	54.76	52.26	51.99	58.49	56.09	54.41	41.39
682	1362.0000	54.25	54.36	51.82	51.73	58.03	55.62	53.99	41.43
683	1364.0000	54.03	53.99	51.42	51.45	57.57	55.17	53.59	41.45
684	1366.0000	53.82	53.64	51.03	51.19	57.12	54.74	53.18	41.48
685	1368.0000	53.62	53.30	50.68	50.94	56.67	54.32	52.80	41.50
686	1370.0000	53.41	52.99	50.35	50.70	56.23	53.91	52.43	41.52
687	1372.0000	53.20	52.69	50.05	50.46	55.80	53.53	52.07	41.54
688	1374.0000	53.00	52.40	49.76	50.22	55.40	53.16	51.72	41.56
689	1376.0000	52.79	52.12	49.46	49.98	55.00	52.81	51.38	41.58
690	1378.0000	52.57	51.85	49.18	49.75	54.61	52.47	51.01	41.59
691	1380.0000	52.35	51.59	48.91	49.52	54.24	52.14	50.67	41.60
692	1382.0000	52.14	51.34	48.64	49.28	53.87	51.83	50.34	41.61
693	1384.0000	51.93	51.11	48.40	49.06	53.51	51.53	50.02	41.61
